id,fuenteId,timestamp,valor,latitud,longitud
e371,f3,2025-08-09T07:59:00,91.74,39.488441,-0.335077
e372,f2,2025-07-01T13:16:00,82.16,37.42464,-5.953793
e373,f2,2025-06-06T07:27:00,76.68,37.375453,-5.962728
e374,f2,2025-07-31T13:08:00,39.37,37.371646,-6.007224
e375,f3,2025-07-24T09:54:00,50.49,39.484864,-0.411161
e376,f1,2025-07-12T05:34:00,63.48,40.368156,-3.722368
e377,f3,2025-07-22T17:57:00,63.23,39.457533,-0.423598
e378,f3,2025-06-15T04:05:00,41.24,39.49634,-0.407463
e379,f3,2025-07-18T21:44:00,67.73,39.50301,-0.381701
e380,f2,2025-08-09T03:58:00,76.65,37.417824,-6.013898
e381,f1,2025-06-09T08:41:00,40.87,40.404393,-3.674203
e382,f2,2025-08-03T04:35:00,58.39,37.414362,-6.029253
e383,f2,2025-07-13T13:02:00,25.04,37.355832,-5.954044
e384,f2,2025-07-05T17:00:00,47.09,37.365944,-5.98801
e385,f1,2025-07-04T18:46:00,39.52,40.466514,-3.684664
e386,f2,2025-07-13T13:33:00,83.2,37.374081,-5.941393
e387,f3,2025-07-15T22:09:00,25.95,39.433364,-0.360192
e388,f3,2025-07-15T11:56:00,80.02,39.499468,-0.364618
e389,f1,2025-08-01T07:58:00,67.94,40.439252,-3.738886
e390,f2,2025-07-08T18:41:00,88.63,37.343364,-6.004452
e391,f3,2025-06-22T00:16:00,57.99,39.46395,-0.423789
e392,f1,2025-06-07T18:24:00,71.66,40.373364,-3.660765
e393,f2,2025-07-02T22:39:00,17.46,37.391066,-5.973655
e394,f2,2025-07-03T20:56:00,67.3,37.369832,-5.978794
e395,f1,2025-06-02T03:45:00,87.99,40.460526,-3.682905
e396,f1,2025-06-20T00:09:00,20.07,40.39503,-3.674733
e397,f3,2025-06-26T04:10:00,94.85,39.453705,-0.333435
e398,f3,2025-07-06T08:32:00,42.85,39.486005,-0.368765
e399,f1,2025-07-31T21:28:00,51.64,40.402658,-3.699098
e400,f2,2025-06-09T23:52:00,67.31,37.432933,-5.943101
e401,f2,2025-06-11T09:51:00,44.2,37.43078,-5.94067
e402,f3,2025-06-12T16:21:00,71.7,39.463905,-0.406718
e403,f2,2025-06-29T21:45:00,17.18,37.432503,-5.969871
e404,f1,2025-07-08T19:13:00,73.61,40.39908,-3.738682
e405,f1,2025-07-28T06:57:00,30.88,40.41822,-3.710175
e406,f2,2025-06-11T18:17:00,71.5,37.392467,-6.005214
e407,f3,2025-07-02T10:32:00,37.47,39.493812,-0.41262
e408,f3,2025-08-09T04:15:00,88.99,39.475469,-0.386856
e409,f3,2025-08-08T23:14:00,87.71,39.481363,-0.417606
e410,f3,2025-06-22T15:15:00,90.29,39.431934,-0.353975
e411,f3,2025-08-01T22:35:00,93.42,39.422864,-0.342448
e412,f1,2025-07-14T09:26:00,67.44,40.466214,-3.70734
e413,f1,2025-07-10T12:03:00,72.48,40.380946,-3.729061
e414,f1,2025-07-28T07:01:00,30.7,40.435273,-3.720773
e415,f3,2025-07-22T16:31:00,58.07,39.505919,-0.376067
e416,f3,2025-06-17T03:54:00,66.47,39.507776,-0.421423
e417,f3,2025-07-20T11:35:00,48.77,39.459904,-0.331927
e418,f2,2025-06-21T15:56:00,82.74,37.384111,-5.948823
e419,f1,2025-06-26T12:41:00,23.22,40.387974,-3.677389
e420,f2,2025-07-19T18:31:00,51.22,37.41686,-5.986705
e421,f1,2025-07-11T22:19:00,72.25,40.438926,-3.669002
e422,f1,2025-06-03T14:56:00,17.63,40.41113,-3.733487
e423,f3,2025-06-11T05:20:00,55.64,39.508014,-0.40357
e424,f2,2025-07-09T02:22:00,14.67,37.398999,-6.025976
e425,f2,2025-07-23T19:24:00,89.56,37.383499,-6.027948
e426,f1,2025-06-30T10:41:00,62.9,40.461751,-3.703085
e427,f1,2025-06-07T23:32:00,19.54,40.394798,-3.682305
e428,f3,2025-07-04T00:41:00,19.54,39.422551,-0.356223
e429,f3,2025-07-30T11:33:00,25.94,39.442623,-0.326953
e430,f3,2025-06-14T16:57:00,54.49,39.438934,-0.380005
e431,f2,2025-06-16T02:36:00,34.06,37.349472,-5.973329
e432,f3,2025-06-14T00:00:00,67.25,39.425076,-0.340849
e433,f1,2025-08-01T06:47:00,43.46,40.443604,-3.706562
e434,f3,2025-07-01T16:13:00,21.85,39.495266,-0.3432
e435,f1,2025-06-07T07:38:00,63.6,40.436749,-3.663978
e436,f3,2025-07-28T02:11:00,98.86,39.433396,-0.369038
e437,f2,2025-06-27T15:00:00,40.97,37.41806,-5.941342
e438,f2,2025-06-01T12:11:00,35.44,37.385327,-6.028779
e439,f2,2025-07-09T19:04:00,23.23,37.380803,-5.978773
e440,f1,2025-06-19T20:54:00,18.51,40.418308,-3.686091
e441,f2,2025-06-21T00:10:00,45.47,37.372701,-5.960521
e442,f2,2025-07-03T20:41:00,18.97,37.398284,-6.004732
e443,f3,2025-06-12T13:46:00,92.04,39.435628,-0.344624
e444,f2,2025-07-04T05:57:00,26.38,37.365622,-6.02175
e445,f3,2025-06-16T03:05:00,83.92,39.449116,-0.35376
e446,f1,2025-06-26T10:54:00,45.14,40.458332,-3.654801
e447,f3,2025-06-22T18:22:00,92.47,39.496435,-0.403925
e448,f1,2025-08-05T08:00:00,75.07,40.374661,-3.657596
e449,f3,2025-06-29T02:27:00,11.42,39.466354,-0.329623
e450,f3,2025-06-08T00:50:00,10.26,39.469714,-0.381124
e451,f2,2025-06-10T14:45:00,83.47,37.383033,-5.98666
e452,f2,2025-07-14T13:34:00,52.71,37.354761,-6.02251
e453,f1,2025-06-04T21:48:00,38.93,40.421895,-3.694447
e454,f3,2025-06-08T12:49:00,28.72,39.454497,-0.368576
e455,f3,2025-06-26T15:20:00,72.88,39.44677,-0.355037
e456,f2,2025-07-19T15:37:00,70.64,37.426434,-5.970286
e457,f1,2025-06-04T00:33:00,81.43,40.404208,-3.670508
e458,f1,2025-08-07T05:30:00,33.99,40.445312,-3.679854
e459,f3,2025-06-30T06:05:00,16.37,39.504708,-0.423705
e460,f1,2025-06-13T13:15:00,10.14,40.41611,-3.709702
e461,f2,2025-08-08T18:10:00,74.71,37.421027,-5.966389
e462,f3,2025-07-07T17:38:00,35.65,39.458594,-0.372797
e463,f3,2025-06-12T06:03:00,39.74,39.519294,-0.422458
e464,f3,2025-08-08T16:47:00,36.43,39.515696,-0.344535
e465,f1,2025-06-04T15:17:00,62.06,40.369252,-3.696812
e466,f3,2025-07-15T21:50:00,65.04,39.442442,-0.352277
e467,f1,2025-07-22T11:31:00,39.57,40.453406,-3.69625
e468,f3,2025-06-06T12:27:00,37.26,39.43414,-0.395252
e469,f3,2025-06-02T14:08:00,88.55,39.444377,-0.340085
e470,f2,2025-07-30T13:45:00,52.66,37.388131,-5.966985
e471,f3,2025-08-08T01:12:00,42.5,39.517786,-0.333168
e472,f2,2025-08-07T12:37:00,85.52,37.34838,-5.998054
e473,f3,2025-08-04T11:59:00,15.49,39.50257,-0.338467
e474,f2,2025-06-13T15:11:00,15.1,37.354265,-5.985906
e475,f2,2025-08-04T06:12:00,88.13,37.425659,-6.023907
e476,f3,2025-06-02T08:21:00,38.57,39.479082,-0.345359
e477,f2,2025-07-05T05:04:00,23.81,37.364816,-6.027749
e478,f3,2025-06-07T05:57:00,22.0,39.490084,-0.41457
e479,f1,2025-07-24T14:04:00,34.26,40.395024,-3.743155
e480,f3,2025-07-12T05:18:00,97.76,39.507645,-0.345853
e481,f1,2025-06-11T03:41:00,49.16,40.433105,-3.673157
e482,f1,2025-07-03T03:01:00,31.19,40.367537,-3.721454
e483,f3,2025-06-03T16:58:00,55.86,39.479847,-0.368381
e484,f2,2025-07-19T01:55:00,37.82,37.371937,-5.94372
e485,f2,2025-08-09T05:13:00,22.59,37.432061,-5.997036
e486,f3,2025-06-17T21:16:00,36.55,39.433797,-0.388277
e487,f3,2025-06-06T20:23:00,98.69,39.428607,-0.399258
e488,f2,2025-07-21T18:52:00,91.82,37.339929,-5.969622
e489,f3,2025-07-20T15:06:00,99.48,39.503922,-0.361972
e490,f2,2025-06-07T07:07:00,41.66,37.400348,-6.021554
e491,f2,2025-08-03T02:47:00,14.96,37.424031,-6.023497
e492,f2,2025-06-23T20:58:00,70.08,37.384233,-5.990636
e493,f3,2025-06-20T14:09:00,86.76,39.446203,-0.343411
e494,f3,2025-06-12T04:54:00,71.53,39.455559,-0.368631
e495,f2,2025-06-10T02:12:00,74.8,37.339991,-5.996799
e496,f1,2025-06-10T16:08:00,69.89,40.421292,-3.743855
e497,f2,2025-07-13T18:53:00,25.76,37.345621,-6.00195
e498,f2,2025-06-18T17:32:00,74.82,37.3877,-6.018187
e499,f1,2025-06-10T02:32:00,97.81,40.462799,-3.68789
e500,f1,2025-06-03T12:19:00,61.64,40.448337,-3.678677
e501,f1,2025-06-13T14:22:00,66.23,40.384834,-3.662028
e502,f2,2025-07-30T12:05:00,50.08,37.410313,-5.9429
e503,f2,2025-07-30T19:59:00,19.31,37.379448,-5.935675
e504,f2,2025-07-12T01:58:00,32.56,37.432486,-5.954329
e505,f1,2025-07-26T17:49:00,10.44,40.383564,-3.700348
